jd_text,cv_text,score
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_74.json
Role: Barista, Cashier, Waiter, Teacher Assistant, IT Assistant
Skills: Communication Skills, Problem Solving Skills, Time Management, Adaptability, Customer Service, Teamwork, Document Management, Python, Java, HTML
Exp: 0 years.",0.3
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_69.json
Role: Programmer, Software Tester
Skills: Python, HTML, CSS, Javascript, SQL, IndexedDB, PostgreSQL, Prisma (ORM), Dexie.js, IntelliJ, Visual Studio, Visual Studio Code, PyCharm, Typescript, Teamwork
Exp: 0 years.",0.5
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_22.json
Role: 
Skills: Python, Java, Kotlin, SQL, MySQL, SQLite, Spring Boot, PyTorch, TensorFlow, LangChain, FastAPI, Hugging Face Transformers, PyQt5, Machine Learning, Backend Programming
Exp: 0 years.",0.8
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_78.json
Role: App Developer Intern, Software Engineer Intern
Skills: Flutter, Dart, Firebase, Android Native, Java, MySQL, Python, FastAPI, HTML, CSS, Programming, Databases, Application Development, Cross-platform Development
Exp: 0 years.",0.8
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_15.json
Role: Back-end Developer Intern
Skills: Java, JavaScript, Python, C++, HTML/CSS, ReactJS, Bootstrap, Spring Boot, NodeJS, Django, MySQL, MongoDB, OOP, Design Patterns, AWS S3
Exp: 0 years.",0.9
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_2.json
Role: Software Developer, Web Developer, Mobile Developer
Skills: Java, Python, Dart, C#, C, Express.js, Flutter, ReactJS, Node.js, SQL Server, MongoDB, Firebase, Git, Docker, RESTful API, AWS, Tailwind CSS, JavaScript
Exp: 0 years.",0.9
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_88.json
Role: Web Developer
Skills: HTML, CSS, Javascript, Jquery, Bootstrap, ReactJS, PHP, C#, Java, Spring Boot, ASP.NET, Node.js, Express, Docker
Exp: 0 years.",0.6
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_70.json
Role: Software Developer, Data Scientist, Algorithm Engineer
Skills: Python, Java, C#, HTML, CSS, JavaScript, Git, VSCode, Linux Terminal, OpenCV, Deep Learning, Transformer Architecture, Sentiment Analysis, ASP.NET MVC, UML Modeling, Algorithm Design
Exp: 0 years.",0.4
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_4.json
Role: Software Engineer, AI Engineer, Data Engineer, Computer Vision Engineer
Skills: Python, Java, C#, C/C++, PyTorch, TensorFlow, OpenCV, Hadoop, MapReduce, Git, MySQL, MS SQL Server, MongoDB, Problem-solving, Critical thinking
Exp: 1 years.",0.65
"We are seeking a proactive Backend Developer to join our agile team, contributing to the design and implementation of robust backend services for cross-platform applications. You will develop RESTful APIs, integrate with various databases (MongoDB, MySQL, Firebase), and build scalable microservices. Ideal candidates possess strong proficiency in Node.js, Python, or Java, and have a proven track record of delivering end-to-end features, thriving in a collaborative Scrum environment. Experience with Git and problem-solving is essential.","ID: CV_89.json
Role: 
Skills: Python, Java, C#, Scikit-learn, TensorFlow, PyTorch, MySQL, SQL Server, Docker, Google Colab, Kaggle, Teamwork, Team Leadership, Time Management, Problem Solving
Exp: 0 years.",0.5
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_31.json
Role: 
Skills: Python, SQL, Ubuntu, Data Visualization, Data Analysis, Feature Engineering, Machine Learning, Natural Language Processing (NLP), Network Security
Exp: 0 years.",0.7
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_61.json
Role: Full-stack Developer, Game Developer
Skills: Software Engineering, Node.js, Express.js, React.js, MongoDB, Docker, HTML/CSS, JavaScript, Java, C#, Unity, SQL Server, MySQL, RESTful API Design, Data Structures and Algorithms
Exp: 0 years.",0.0
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_33.json
Role: Full-Stack Developer, Leader
Skills: Java, PHP, JavaScript, HTML, CSS, Spring Boot, Laravel, React, MySQL, Git, Microservices, OAuth 2.0, Problem-Solving, Teamwork, Adaptability
Exp: 0 years.",0.0
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_64.json
Role: Data Processor, QA Tester
Skills: Java, Python, C#, Spring Boot, Hibernate, Android, MySQL, SQL Server, SQLite, IntelliJ IDEA, Visual Studio Code, Git, Design Patterns, UI/UX, APIs
Exp: 0 years.",0.3
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_66.json
Role: Server, Barista
Skills: Network Administration, Network Security, Configuration, Troubleshooting, VPN, Network Design, System Administration, Linux, Windows, Virtualization, Python, SQL, HTML/CSS, Java, Command Line Interface
Exp: 0 years.",0.3
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_6.json
Role: Instructor
Skills: Machine Learning, Deep Learning, TensorFlow, PyTorch, Scikit-learn, Numpy, Pandas, SQL, Data Analysis, Algorithms, Data Structures, CNN, RNN, Transformers
Exp: 1 years.",0.9
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_14.json
Role: AI Engineer Intern, AI Agent Creator Intern
Skills: Python, Java, C, PyTorch, TensorFlow, LangChain, Transformer, OpenCV, Ultralytics, RAG, YOLO, Pandas, GitHub, Linux, SQLite
Exp: 1 years.",1.0
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_32.json
Role: 
Skills: Python, Java, MySQL, Firebase, Communication, Problem-solving, Teamwork, Self-discipline, Machine Learning, Data Processing, Data Balancing, Feature Selection, PyTorch, RS-GAN
Exp: 0 years.",0.65
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_1.json
Role: Software Engineer, Backend Developer, Team Leader
Skills: Flutter, Python, Node.js, Java, MongoDB, MySQL, Firebase, SQL Server, RESTful APIs, WebSocket, Microservices, MVC, Git, Agile/Scrum, Problem-solving
Exp: 2 years.",0.1
"**Junior Machine Learning Engineer**

We are seeking a highly motivated Junior Machine Learning Engineer to contribute to our innovative AI initiatives. This role focuses on developing, training, and optimizing deep learning models for tasks in Natural Language Processing and Computer Vision. You will leverage frameworks like PyTorch and TensorFlow, with opportunities to work with generative AI, transformer architectures, and advanced text/image processing. We value strong Python skills, a collaborative mindset, and practical project experience in AI/ML. Perfect for a recent Computer Science graduate passionate about applied deep learning.","ID: CV_41.json
Role: Cybersecurity Intern
Skills: Node.js, Express.js, MongoDB, Docker, JWT, Cybersecurity, NIST Cybersecurity Framework, Network Security, Penetration Testing, Kali Linux, Burp Suite, Wireshark, Linux, Python, Android Java
Exp: 0 years.",0.0
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_83.json
Role: AI Engineer, Machine Learning Engineer
Skills: PyTorch, TensorFlow, LangChain, Pinecone, Gemini API, Hugging Face Transformers, LLaMA, Prompt Engineering, Docker, Git, Streamlit, Pandas, NumPy, OpenCV, spaCy
Exp: 0 years.",1.0
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_12.json
Role: Backend Developer, WordPress PHP Developer
Skills: PHP, WordPress, MySQL, SEO, Ajax, Scrum Agile, ACF Pro, WPBakery, Elementor, JavaScript, HTML5, CSS3, FileZilla, GitLab, Yoast SEO
Exp: 0 years.",0.0
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_72.json
Role: Teaching Assistant, Programming Teacher
Skills: Python, Git, CI/CD, DevOps/SRE, MySQL, JavaScript, React, Java, Communication, Teamwork, Problem Solving
Exp: 4 years.",0.3
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_58.json
Role: 
Skills: Snort (IDS/IPS), Wazuh (SIEM), Burp Suite, Wireshark, Nmap, Python, Bash, C, C++, SQL, Linux, Windows Server, Computer Networks, System Security, Log Analysis
Exp: 0 years.",0.3
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_21.json
Role: Network Intern, Web Developer, System Administrator, Network Security Specialist
Skills: Computer Networking, System Administration, Network Security, Network Design, HTML, CSS, JavaScript, C#, .NET Core, MVC, SQL Server, MongoDB, Git, VMware, Business Analysis
Exp: 0 years.",0.1
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_23.json
Role: Software Developer, Full-Stack Developer
Skills: Java, JavaScript, Spring Boot, Spring Cloud, React, Axon Framework, Microservices, CQRS, Event Sourcing, Docker, Kubernetes, Apache Kafka, MySQL, Git/GitHub, Keycloak
Exp: 0 years.",0.3
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_49.json
Role: QA Tester
Skills: OOP, Manual Testing, Word, Excel, PowerPoint, Teamwork, Creativity, Database Management System
Exp: 0 years.",0.0
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_63.json
Role: Software Engineer
Skills: Software Development, Web Development, RESTful API Development, MongoDB, Git, GitHub, ERP Systems, CRM Systems, Odoo Customization, Problem Solving, System Performance Analysis, Data Security, Technical Process Improvement, Teamwork, Business Process Analysis
Exp: 0 years.",0.2
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_27.json
Role: 
Skills: Node.js, HTML, JavaScript, Packet Tracer, Office Informatics, English Comprehension, Attention to Detail, Adaptability
Exp: 0 years.",0.0
"We are seeking a highly motivated Prompt Engineering Trainee to join our innovative AI development team. Ideal for a recent graduate or final-year student, you will focus on crafting, testing, and optimizing prompts for large language models to enhance AI performance and user interaction. Strong foundational skills in Machine Learning, NLP, Python, and SQL for data analysis are essential. Experience with data visualization and AWS fundamentals is a plus. Drive innovation in AI communication and logic.","ID: CV_30.json
Role: Software Engineer, Mobile Developer
Skills: HTML, CSS, Javascript, Node.js, PHP, Python, Flutter, Android, Java, Kotlin, MySQL, Firebase, MongoDB, Git, Docker
Exp: 0 years.",0.7
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_4.json
Role: Software Engineer, AI Engineer, Data Engineer, Computer Vision Engineer
Skills: Python, Java, C#, C/C++, PyTorch, TensorFlow, OpenCV, Hadoop, MapReduce, Git, MySQL, MS SQL Server, MongoDB, Problem-solving, Critical thinking
Exp: 1 years.",0.8
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_71.json
Role: Research Assistant
Skills: Python, Java, PyTorch, Unsloth, Transformer, DeepSpeed, Elasticsearch, LangGraph, LangChain, Artificial Intelligence (AI), Natural Language Processing (NLP), Large Language Models (LLM), Data Collection, Data Preprocessing, Model Training
Exp: 0 years.",1.0
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_68.json
Role: Cross-Platform Mobile Developer, Web Developer
Skills: C/C++, Java, Python, Dart, C#, Flutter, Unity, OOP, MVC, MVVM, REST API, MySQL, SQLite, Firebase, Git/GitHub
Exp: 0 years.",0.3
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_82.json
Role: 
Skills: English communication, Teamwork, Self-learning and quick adaptation, Time management
Exp: 0 years.",0.0
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_48.json
Role: 
Skills: HTML, CSS, C, C++, Java, Python, JavaScript, OOP, Data Structures, Algorithms, Git/GitHub, Teamwork, Project Coordination, Communication, Presentation
Exp: 0 years.",0.3
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_62.json
Role: Fullstack Developer
Skills: Java, Spring Boot, Javascript, Node.js, SQL, Python, Figma, draw.io
Exp: 0 years.",0.3
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_61.json
Role: Full-stack Developer, Game Developer
Skills: Software Engineering, Node.js, Express.js, React.js, MongoDB, Docker, HTML/CSS, JavaScript, Java, C#, Unity, SQL Server, MySQL, RESTful API Design, Data Structures and Algorithms
Exp: 0 years.",0.0
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_14.json
Role: AI Engineer Intern, AI Agent Creator Intern
Skills: Python, Java, C, PyTorch, TensorFlow, LangChain, Transformer, OpenCV, Ultralytics, RAG, YOLO, Pandas, GitHub, Linux, SQLite
Exp: 1 years.",1.0
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_7.json
Role: 
Skills: Python, SQL, Pandas, Scikit-Learn, Tableau, Data Cleaning, Data Analysis, Data Visualization, Machine Learning, Data Preprocessing, GUI Programming, Analytical Thinking, Model Evaluation, Logistic Regression, Random Forest
Exp: 0 years.",0.7
"We are seeking a highly motivated Junior AI/ML Developer to join our innovative research and development team. This entry-level role is ideal for a recent Computer Science graduate or final-year student passionate about Machine Learning, Natural Language Processing, and Computer Vision. You will contribute to cutting-edge AI solutions, applying strong Python skills and foundational knowledge in Transformers, data preprocessing, and model fine-tuning. This is an excellent opportunity to gain hands-on experience, learn from experts, and make a tangible impact in a dynamic, AI-driven environment.","ID: CV_27.json
Role: 
Skills: Node.js, HTML, JavaScript, Packet Tracer, Office Informatics, English Comprehension, Attention to Detail, Adaptability
Exp: 0 years.",0.0
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_46.json
Role: 
Skills: Networking, OSI/TCP-IP Models, VLAN, OSPF, NAT, Linux, Windows Server, DNS, DHCP, VPN, ADDS, Group Policy Management, Azure Sentinel, Disaster Recovery, Wireshark
Exp: 0 years.",0.4
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_44.json
Role: Software Developer, Leader
Skills: OOP, HTML, CSS, JavaScript, PHP, Node.js, MySQL, MongoDB, Restful API, SVN, GIT, React, Tailwind CSS, Vite, Express, Docker, Nginx, Dart, Flutter, .NET
Exp: 0 years.",0.4
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_17.json
Role: Backend Developer, Lead Backend
Skills: JavaScript, Java, Python, C/C++, Node.js, Spring Boot, React.js, Docker, Nginx, MySQL, MongoDB, Swagger, Git, AWS (EC2), Postman
Exp: 0 years.",0.7
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_88.json
Role: Web Developer
Skills: HTML, CSS, Javascript, Jquery, Bootstrap, ReactJS, PHP, C#, Java, Spring Boot, ASP.NET, Node.js, Express, Docker
Exp: 0 years.",0.3
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_37.json
Role: 
Skills: CCNA, Routing & Switching, VLANs, OSPF, NAT, ACLs, Windows Server, Ubuntu, Check Point R81, Fortigate, Python, MySQL, SQL Server, Wireshark, Docker
Exp: 0 years.",0.6
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_89.json
Role: 
Skills: Python, Java, C#, Scikit-learn, TensorFlow, PyTorch, MySQL, SQL Server, Docker, Google Colab, Kaggle, Teamwork, Team Leadership, Time Management, Problem Solving
Exp: 0 years.",0.0
